participantId,trialId,trialOrder,responseId,status,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,configHash
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 3","5","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Drama","Drama","undefined","undefined","2024-07-30T19:41:12.865Z","2024-07-30T19:41:33.917Z","21052","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 3","5","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Empty Intersection","Drama","undefined","undefined","2024-07-30T19:41:12.865Z","2024-07-30T19:41:33.917Z","21052","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Training 3","5","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","No set","It is only of a single set.","undefined","undefined","2024-07-30T19:41:12.865Z","2024-07-30T19:41:33.917Z","21052","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets are shown in the description?","4","undefined","0","100","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq2","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest set?","Australian","undefined","undefined","undefined","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq3","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest intersection?","French Open","undefined","undefined","undefined","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq4","completed","100.00","Content: Text Only","Please answer the following question about the text:","How large is the largest intersection?","23","undefined","0","1000000000","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq5","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets make up the largest intersection?","Independent set","undefined","undefined","undefined","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq6","completed","100.00","Content: Text Only","Please answer the following question about the text:","How similar are the set sizes?","Identical","undefined","undefined","undefined","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq7","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the largest set present in the largest intersection?","2","undefined","undefined","undefined","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q1","7","voq8","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the all-set intersection (intersection having all the sets) present? ","2","undefined","undefined","undefined","2024-07-30T19:41:37.470Z","2024-07-30T19:45:17.902Z","220432","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q2","8","voq1","completed","100.00","Content: Text Only","Rate the content:","How confident are you in your answers?","4","undefined","undefined","undefined","2024-07-30T19:45:17.918Z","2024-07-30T19:45:41.093Z","23175","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q2","8","voq2","completed","100.00","Content: Text Only","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-07-30T19:45:17.918Z","2024-07-30T19:45:41.093Z","23175","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q2","8","voq3","completed","100.00","Content: Text Only","Rate the content:","How effective was the description of the data at conveying information?","3","undefined","undefined","undefined","2024-07-30T19:45:17.918Z","2024-07-30T19:45:41.093Z","23175","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Tennis-Text-Q3","9","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","What are your insights and take-aways from the description of this data?","The dataset has 4 sets where the set sizes are roughly equal. The largest sets are clearly mentioned in the Set Properties.  In the Intersection Properties, I was a bit confused about the largest intersections. It is mentioned that there were 15 non-empty intersections, which should have been among the list of the largest intersections present. 
It would have been more insightful if the questionnaires contained some images along with the descriptions. The Help page played a significant role in understanding the concept of the UpSet plots.","undefined","undefined","undefined","2024-07-30T19:45:41.123Z","2024-07-30T19:51:11.255Z","330132","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","8","undefined","0","100","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","UPU","undefined","undefined","undefined","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","Interpol,UN,UNESCO,UPU,WHO","undefined","undefined","undefined","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","117","undefined","0","1000000000","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","Medium / High order set","undefined","undefined","undefined","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Diverging a lot","undefined","undefined","undefined","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","1","undefined","undefined","undefined","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q1","10","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","2","undefined","undefined","undefined","2024-07-30T19:51:11.295Z","2024-07-30T19:53:53.641Z","162346","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q2","11","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-07-30T19:53:53.662Z","2024-07-30T19:54:03.433Z","9771","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q2","11","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-07-30T19:53:53.662Z","2024-07-30T19:54:03.433Z","9771","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q2","11","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","5","undefined","undefined","undefined","2024-07-30T19:53:53.662Z","2024-07-30T19:54:03.433Z","9771","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Organizations-Vis-Q3","12","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","Liked the description of the sets with the help of an image. It was easier to understand. The figure was made in such a way that it required conceptual knowledge to answer the questions.","undefined","undefined","undefined","2024-07-30T19:54:03.455Z","2024-07-30T19:55:07.809Z","64354","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq1","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets are there?","6","undefined","0","100","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq2","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest set?","Fatigue","undefined","undefined","undefined","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq3","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest intersection?","Anosmia,Fatigue","undefined","undefined","undefined","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq4","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How large is the largest intersection?","281","undefined","0","1000000000","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq5","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets make up the largest intersection?","Low set","undefined","undefined","undefined","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq6","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How similar are the set sizes?","Diverging a lot","undefined","undefined","undefined","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq7","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the largest set present in the largest intersection?","1","undefined","undefined","undefined","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q1","13","voq8","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the all-set intersection (intersection having all the sets) present? ","1","undefined","undefined","undefined","2024-07-30T19:55:07.840Z","2024-07-30T19:56:35.460Z","87620","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q2","14","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-07-30T19:56:35.476Z","2024-07-30T19:56:41.670Z","6194","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q2","14","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","5","undefined","undefined","undefined","2024-07-30T19:56:35.476Z","2024-07-30T19:56:41.670Z","6194","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q2","14","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","5","undefined","undefined","undefined","2024-07-30T19:56:35.476Z","2024-07-30T19:56:41.670Z","6194","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Covid-Both-Q3","15","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","Although the descriptions were present, it was easy to answer the question by looking at only the figure. I like how the PI took time and thinking to introduce different varieties in the figures.","undefined","undefined","undefined","2024-07-30T19:56:41.692Z","2024-07-30T19:58:43.450Z","121758","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Text Description","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Text and Visualization Combined","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","5","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","4","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","4","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q7","completed","100.00","undefined","undefined","Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","The text description was elaborate. I was able to understand the text description completely. But it took some time to visualize since in one of the tests, the visual description was not present.","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q8","completed","100.00","undefined","undefined","How experienced are you with Data Visualization?","5","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"d49479b0-8604-48d3-a3f8-ddc3d6159393","Post Study Survey","16","q9","completed","100.00","undefined","undefined","Do you have any other comments?","","undefined","undefined","undefined","2024-07-30T19:58:43.505Z","2024-07-30T20:00:19.953Z","96448","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Consent","1","id","completed","100.00","undefined","undefined","Your Prolific ID","eliza test","undefined","undefined","undefined","2024-07-29T23:00:44.646Z","2024-07-29T23:00:55.262Z","10616","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Consent","1","consent","completed","100.00","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-07-29T23:00:44.646Z","2024-07-29T23:00:55.262Z","10616","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 1","3","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Action","Action","undefined","undefined","2024-07-29T23:00:58.161Z","2024-07-29T23:01:12.399Z","14238","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 1","3","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Thriller","Empty Intersection (no sets)","undefined","undefined","2024-07-29T23:00:58.161Z","2024-07-29T23:01:12.399Z","14238","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 1","3","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","No set","It is the empty intersection (no sets)","undefined","undefined","2024-07-29T23:00:58.161Z","2024-07-29T23:01:12.399Z","14238","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 2","4","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Adventure","Adventure","undefined","undefined","2024-07-29T23:01:12.430Z","2024-07-29T23:01:26.716Z","14286","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 2","4","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Adventure","Adventure","undefined","undefined","2024-07-29T23:01:12.430Z","2024-07-29T23:01:26.716Z","14286","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 2","4","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Independent set","It is only of a single set.","undefined","undefined","2024-07-29T23:01:12.430Z","2024-07-29T23:01:26.716Z","14286","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 3","5","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Drama","Drama","undefined","undefined","2024-07-29T23:01:26.736Z","2024-07-29T23:01:38.204Z","11468","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 3","5","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Drama","Drama","undefined","undefined","2024-07-29T23:01:26.736Z","2024-07-29T23:01:38.204Z","11468","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Training 3","5","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Low set","It is only of a single set.","undefined","undefined","2024-07-29T23:01:26.736Z","2024-07-29T23:01:38.204Z","11468","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets are shown in the description?","5","undefined","0","100","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq2","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest set?","CICA","undefined","undefined","undefined","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq3","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest intersection?","WHO","undefined","undefined","undefined","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq4","completed","100.00","Content: Text Only","Please answer the following question about the text:","How large is the largest intersection?","0","undefined","0","1000000000","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq5","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets make up the largest intersection?","Independent set","undefined","undefined","undefined","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq6","completed","100.00","Content: Text Only","Please answer the following question about the text:","How similar are the set sizes?","Identical","undefined","undefined","undefined","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq7","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the largest set present in the largest intersection?","1","undefined","undefined","undefined","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q1","7","voq8","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the all-set intersection (intersection having all the sets) present? ","1","undefined","undefined","undefined","2024-07-29T23:01:40.240Z","2024-07-29T23:01:59.833Z","19593","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q2","8","voq1","completed","100.00","Content: Text Only","Rate the content:","How confident are you in your answers?","4","undefined","undefined","undefined","2024-07-29T23:01:59.850Z","2024-07-29T23:02:04.947Z","5097","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q2","8","voq2","completed","100.00","Content: Text Only","Rate the content:","How well did you understand the information presented?","5","undefined","undefined","undefined","2024-07-29T23:01:59.850Z","2024-07-29T23:02:04.947Z","5097","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q2","8","voq3","completed","100.00","Content: Text Only","Rate the content:","How effective was the description of the data at conveying information?","5","undefined","undefined","undefined","2024-07-29T23:01:59.850Z","2024-07-29T23:02:04.947Z","5097","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Organizations-Text-Q3","9","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","What are your insights and take-aways from the description of this data?","test","undefined","undefined","undefined","2024-07-29T23:02:04.957Z","2024-07-29T23:02:12.527Z","7570","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","5","undefined","0","100","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","French Open","undefined","undefined","undefined","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","Australian","undefined","undefined","undefined","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","8","undefined","0","1000000000","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","Low set","undefined","undefined","undefined","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Identical","undefined","undefined","undefined","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
