participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-26T22:54:20.791Z,2024-08-26T22:56:14.492Z,113701,113701,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q2,11,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-26T22:56:14.514Z,2024-08-26T22:56:25.755Z,11241,11241,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q2,11,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-26T22:56:14.514Z,2024-08-26T22:56:25.755Z,11241,11241,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q2,11,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-26T22:56:14.514Z,2024-08-26T22:56:25.755Z,11241,11241,International Organizations
66b544ce73d3561af98d76e1,Organizations-Both-Q3,12,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"The big 5 organizations all have similar set sizes. However, NATO, CICA, and SAARC are all comparable as well. The plot easily explains which member country shares organizations with each other. I understood the data better with the plot and the text.",undefined,undefined,undefined,undefined,2024-08-26T22:56:25.766Z,2024-08-26T22:59:38.162Z,192396,192396,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UNESCO,UPU,False,undefined,undefined,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:53:03.264Z,2024-08-21T21:54:25.153Z,81889,81889,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:54:25.172Z,2024-08-21T21:54:34.552Z,9380,9380,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:54:25.172Z,2024-08-21T21:54:34.552Z,9380,9380,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:54:25.172Z,2024-08-21T21:54:34.552Z,9380,9380,International Organizations
66ba287d1cd394ac6c21a43c,Organizations-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"It has 8 data sets.

Largest intersection is from Interpol, UN, UNESCo, UPU and WHO

largest set is UPU and smallest is SAARC.",undefined,undefined,undefined,undefined,2024-08-21T21:54:34.560Z,2024-08-21T21:55:35.204Z,60644,60644,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Diverging a lot,False,undefined,undefined,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:54:45.081Z,2024-08-21T21:56:41.846Z,116765,116765,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:56:41.867Z,2024-08-21T21:56:56.515Z,14648,14648,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:56:41.867Z,2024-08-21T21:56:56.515Z,14648,14648,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:56:41.867Z,2024-08-21T21:56:56.515Z,14648,14648,International Organizations
66ba5f3894e5b3812210f9bb,Organizations-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"From this plot, I can infer how many countries are members in the same organisations - e.g., there are 117 member countries that share membership in Interpol, UN, UNESCO, UPU, and WHO.",undefined,undefined,undefined,undefined,2024-08-21T21:56:56.528Z,2024-08-21T22:02:10.040Z,313512,313512,International Organizations
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,6,6,True,0,100,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-28T20:27:34.872Z,2024-08-28T20:28:17.573Z,42701,42701,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q2,11,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-28T20:28:17.597Z,2024-08-28T20:28:23.144Z,5547,5547,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q2,11,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-28T20:28:17.597Z,2024-08-28T20:28:23.144Z,5547,5547,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q2,11,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-28T20:28:17.597Z,2024-08-28T20:28:23.144Z,5547,5547,Covid Symptoms
66bcc667ba1619c089fecbbb,Covid-Both-Q3,12,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,That fatigue and anosmia are the most common covid symptoms. Someone having every single symptom is not very common. ,undefined,undefined,undefined,undefined,2024-08-28T20:28:23.161Z,2024-08-28T20:29:07.363Z,44202,44202,Covid Symptoms
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-15T00:42:07.724Z,2024-08-15T00:44:10.069Z,122345,122345,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q2,11,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-15T00:44:10.137Z,2024-08-15T00:44:23.285Z,13148,13148,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q2,11,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-15T00:44:10.137Z,2024-08-15T00:44:23.285Z,13148,13148,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q2,11,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-15T00:44:10.137Z,2024-08-15T00:44:23.285Z,13148,13148,Tennis Grand Slam Winners
66bce91186a8da8151c30f61,Tennis-Both-Q3,12,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"1.The largest set is Australian
2.The smallest set is Wimbledon",undefined,undefined,undefined,undefined,2024-08-15T00:44:23.311Z,2024-08-15T00:50:15.558Z,352247,351110,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:51:18.099Z,2024-08-21T21:52:28.153Z,70054,70054,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:52:28.192Z,2024-08-21T21:52:48.785Z,20593,20593,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:52:28.192Z,2024-08-21T21:52:48.785Z,20593,20593,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:52:28.192Z,2024-08-21T21:52:48.785Z,20593,20593,Tennis Grand Slam Winners
66becf77a87578f124f8a036,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"When compared to a venn diagram, it is much easier to identify the largest sets using these plots, however, it is harder to identify each individual intersection. It takes a bit of effort to identify intersections. Although the sets are easy to comprehend, having another plot for intersections would be recommended. Understanding the size of the intersections is very effortless as well. ",undefined,undefined,undefined,undefined,2024-08-21T21:52:48.809Z,2024-08-21T21:54:31.303Z,102494,102494,Tennis Grand Slam Winners
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T20:15:24.190Z,2024-08-21T20:17:15.160Z,110970,110970,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T20:17:15.160Z,2024-08-21T20:17:26.412Z,11252,11252,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T20:17:15.160Z,2024-08-21T20:17:26.412Z,11252,11252,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T20:17:15.160Z,2024-08-21T20:17:26.412Z,11252,11252,International Organizations
66bff58ff2d1a5f273431584,Organizations-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"Many countries are in multiple different international organizations
Most countries are in the largest intersection of organizations, with a smaller subset also in NATO",undefined,undefined,undefined,undefined,2024-08-21T20:17:26.412Z,2024-08-21T20:19:35.625Z,129213,129213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",False,undefined,undefined,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Roughly equal,Diverging a lot,False,undefined,undefined,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-26T22:09:37.624Z,2024-08-26T22:11:40.837Z,123213,123213,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-26T22:11:40.863Z,2024-08-26T22:11:50.528Z,9665,9665,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-26T22:11:40.863Z,2024-08-26T22:11:50.528Z,9665,9665,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-26T22:11:40.863Z,2024-08-26T22:11:50.528Z,9665,9665,International Organizations
66c4d2c2713b223511e4e676,Organizations-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,Pictures were better than words,undefined,undefined,undefined,undefined,2024-08-26T22:11:50.538Z,2024-08-26T22:12:00.782Z,10244,10244,International Organizations
66c4dee716f98496f9638591,Tennis-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T16:32:22.100Z,2024-08-21T16:33:12.546Z,50446,50446,Tennis Grand Slam Winners
66c4dee716f98496f9638591,Tennis-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T16:32:22.100Z,2024-08-21T16:33:12.546Z,50446,50446,Tennis Grand Slam Winners
66c4dee716f98496f9638591,Tennis-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,Australian,French Open,False,undefined,undefined,2024-08-21T16:32:22.100Z,2024-08-21T16:33:12.546Z,50446,50446,Tennis Grand Slam Winners
66c4dee716f98496f9638591,Tennis-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T16:32:22.100Z,2024-08-21T16:33:12.546Z,50446,50446,Tennis Grand Slam Winners
66c4dee716f98496f9638591,Tennis-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T16:32:22.100Z,2024-08-21T16:33:12.546Z,50446,50446,Tennis Grand Slam Winners
